partition,chunk_id,source_id,chunk_type,source_title,char_count,token_count,over_limit
__shared__,3ad19319-5cdc-58c6-b19e-f9ea95c502dd,lecture:19190903b,book,Erziehungskunst. Methodisch-Didaktisches,2304,510,False
__shared__,3ade8229-d5f1-5e9e-8f09-68caa39aee82,lecture:19220412a,book,Damit der Mensch ganz Mensch werde,1862,406,False
__shared__,3ae291d1-2a16-53df-9c24-35cca0ec4ef6,lecture:19190525,book,Soziale Ideen.,2195,476,False
__shared__,3b1a615e-8eb5-5d15-a428-bed8a9bd550a,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1790,409,False
__shared__,3b397caa-29aa-5811-97d2-a17292d5b1f9,e58f6369-f7a7-4213-845f-c5b9bf82ffe5,book,Wahrheit und Wissenschaft,1740,414,False
__shared__,3b6c8f9a-48cf-54f5-b70e-e694a3e24aa2,lecture:19211130,book,Die Wirklichkeit der höheren Welten,2031,447,False
__shared__,3b7b54e3-8ba6-5266-b51d-e9d5537a344e,0c20163d-b14e-4750-988b-3b58c0fa3126,book,Code Version 2 0,1956,475,False
__shared__,3bd1de16-0851-582f-a362-5273e080e2ac,lecture:19191014,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,1912,409,False
__shared__,3be14837-8eab-581c-b93a-1dec1cd7c203,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2008,460,False
__shared__,3be25ac6-2fc1-5b69-96bf-f0e0a1160b02,lecture:19190902a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,1857,423,False
__shared__,3c02dcb4-6e3d-5c06-8370-32b22c176f68,lecture:19211125,book,Die Wirklichkeit der höheren Welten,2059,487,False
__shared__,3c03c0f5-9622-5973-a870-130b3b636d5d,lecture:19190605,book,Betriebsräte und Sozialisierung,1878,415,False
__shared__,3c0686f1-7092-50ed-897c-b06c51da4381,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1702,444,False
__shared__,3c1f159e-8f4b-503f-b867-e6c3aeb2d4bb,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1943,489,False
__shared__,3c341ae4-52e6-51c2-aeb7-590c17e7fe6e,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1777,412,False
__shared__,3c4ddf92-2ff4-5a02-b3f4-a41db95cd911,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1872,426,False
__shared__,3c58264a-4f2c-5659-847e-9028895e4da8,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2075,479,False
__shared__,3c6e8d5d-9f4b-545d-96e7-0147c6bc7524,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1570,409,False
__shared__,3c76d212-995f-52ff-be0f-7fc7d77bb4bf,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1889,403,False
__shared__,3c7fd769-9110-5455-ace0-77b44a01eb5d,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2022,470,False
__shared__,3c82278a-981d-55b6-88da-fcaa5958c8af,123ef8cb-a442-4bbc-9570-e8681dd67f9f,book,Rebel Code,1706,406,False
__shared__,3c93118d-d377-5ac3-9706-d15e8eb589c6,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2048,473,False
__shared__,3cbf8796-7e8e-57e4-bbf5-1cdfaeb31217,lecture:19191024,book,Soziale Zukunft,2104,474,False
__shared__,3ccd7609-ad15-575e-8f88-adb2656f5891,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1795,430,False
__shared__,3cd11291-f48a-5e27-9daf-c293c1031761,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,1781,430,False
__shared__,3ce49964-882c-5d86-b584-5d3ef15c98d3,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,2017,412,False
__shared__,3cf88373-98fa-5eea-9ac6-5dd86ece21b8,lecture:19200617,book,Fachwissenschaften und Anthroposophie,2054,470,False
__shared__,3cfeeb1c-f613-50e8-8720-d4cb7a18faee,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1766,440,False
__shared__,3cff4fd7-b598-5027-999a-d5756b80a25d,lecture:19200313b,book,Fachwissenschaften und Anthroposophie,2104,497,False
__shared__,3d047f5c-c12a-5224-9ed4-1324e2284328,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2053,511,False
__shared__,3d0a98c7-cf1f-5330-a17f-b9030fd48c1e,lecture:19211128,book,Die Wirklichkeit der höheren Welten,2088,469,False
__shared__,3d14bd86-4b5a-51ec-bfb2-57fe95d8b97e,lecture:19201007b,book,Soziale Ideen.,2118,470,False
__shared__,3d211ea0-2e2f-5f1d-bc88-634fed5b6955,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1802,444,False
__shared__,3d62bb40-8dee-52ea-8ee3-209070ab85db,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,1802,440,False
__shared__,3d7c9f8e-d4f8-574e-ac46-c7791743d012,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1608,413,False
__shared__,3d8c9a89-9d71-5c69-bff2-f7ce35f2bc15,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,1753,427,False
__shared__,3da46cca-bb5b-5eb4-b0e5-9428247e037c,lecture:19200312b,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,2186,509,False
__shared__,3db73294-c324-5da4-add6-dd15f74d8af9,lecture:19211129a,book,Die Wirklichkeit der höheren Welten,1962,461,False
__shared__,3dc3c9b5-ea35-5aae-9de9-714009c6da81,lecture:19191024,book,Soziale Zukunft,2026,447,False
__shared__,3deac85c-2c00-53a5-aada-3b5de995b674,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2033,445,False
__shared__,3e61cd72-c4ab-5e89-8156-b2f7a1bd31bc,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1775,472,False
__shared__,3e66562e-1fd3-578e-aeef-ef1c0b1a9c35,lecture:19190513,book,Neugestaltung des sozialen Organismus,2250,489,False
__shared__,3e8c79b3-1e18-53a4-90a4-5e82c4183955,lecture:19190530b,book,Soziale Ideen.,2163,457,False
__shared__,3ee2181a-a379-516c-91df-447ee781d492,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1910,417,False
__shared__,3f12db84-2ed3-5f1a-a925-6a799ff66efb,lecture:19200815b,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2005,462,False
__shared__,3f2b3048-4136-51a0-932e-934d790ea878,36371313-0400-4c90-9656-67d54052cf89,book,Julian Assange in his own words,2018,510,False
__shared__,3f4613f5-5651-52db-b22c-f624554b9826,lecture:19190205,book,Die soziale Frage,2187,464,False
__shared__,3f4cbde2-ffbd-5789-b617-91bc4ac3a355,lecture:19220412a,book,Damit der Mensch ganz Mensch werde,1722,422,False
__shared__,3f563f15-1a6f-5a90-bbbc-941979ba4361,lecture:19211013,book,Anthroposophie soziale Dreigliederung und Redekunst.,2058,461,False
__shared__,3f5fd312-7d4a-51c3-aef1-5838b02bf649,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,2040,459,False
__shared__,3f861277-de40-5a57-bdf7-22ef2724dc4f,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,1695,419,False
__shared__,3fc5dd26-0ca2-54ac-abbc-bf1501966e42,lecture:19190619,book,Neugestaltung des sozialen Organismus,1864,425,False
__shared__,4016adfd-3e01-5556-afc0-1b831f7221a8,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2109,493,False
__shared__,40380e70-b6e4-5b32-8e9e-b199f38ced83,lecture:19200303b,book,Soziale Ideen.,2182,492,False
__shared__,404512f4-12af-5190-86cc-fbdab4c330e3,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1916,460,False
__shared__,4058e7d0-f2eb-56ec-b47f-fe40be8137b2,lecture:19190906a,book,Erziehungskunst. Seminarbesprechungen und Lehrplanvorträge,1908,432,False
__shared__,4062c9b6-5dcf-5e9b-a03b-970b59245cd9,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1726,457,False
__shared__,4065ca05-7485-5b1e-afe7-e1c6dba036cb,lecture:19190618,book,Neugestaltung des sozialen Organismus,1863,421,False
__shared__,40940d86-05f4-52b0-9e9b-c8d96637cbe7,lecture:19200809,book,Soziale Ideen.,1940,425,False
__shared__,40955eaa-f46b-52c4-91f1-472dca2ad93d,lecture:19190616,book,Neugestaltung des sozialen Organismus,1973,436,False
__shared__,409b9d04-874f-5efd-8be7-33cfa5cc2e90,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,1977,454,False
__shared__,40a3908d-b725-5640-8d51-d1cefd81af4a,lecture:19220408,book,Damit der Mensch ganz Mensch werde,1684,416,False
__shared__,40cd28b6-6eb8-58b4-892b-55658bb5811d,lecture:19220804c,book,Nationalökonomisches Seminar.,2172,498,False
__shared__,40cfb23a-49b0-51c0-8ace-05518a4defee,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1924,432,False
__shared__,40d60df6-873d-533e-9556-d13cc4c5ab28,lecture:19211012,book,Anthroposophie soziale Dreigliederung und Redekunst.,2201,498,False
__shared__,40deab1b-8cf7-5f25-acfa-6eac470152c7,lecture:19190614,book,Betriebsräte und Sozialisierung,1712,403,False
__shared__,40ed1e9f-9820-5975-84db-1298bdd6d203,lecture:19211011,book,Anthroposophie soziale Dreigliederung und Redekunst.,1773,423,False
__shared__,40fd4915-d425-53fb-9331-0d4e86a66ff1,lecture:19200827,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2039,507,False
__shared__,413ecdbd-36e5-5252-baa4-4d3e3a648408,lecture:19210114b,book,Fachwissenschaften und Anthroposophie,1941,425,False
__shared__,4141c9a2-bd59-54ea-b2e7-a749daa8fa86,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1522,409,False
__shared__,415a6108-d0e4-5025-9cd2-a2d845625f2d,f3b36ec2-031d-4715-ad66-dfc7f43cc491,book,Cypherpunks,1494,436,False
__shared__,41cae613-a9ac-5a41-ae13-92f62c15f725,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,1714,430,False
__shared__,41edd188-1426-521f-9af4-41cab4dd5c26,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,2125,492,False
__shared__,421da06f-74df-5862-a376-bc00db9a4341,f3b36ec2-031d-4715-ad66-dfc7f43cc491,book,Cypherpunks,1763,404,False
__shared__,42365b78-ace1-5cc2-a23e-d2000db4c8ab,lecture:19220407,book,Damit der Mensch ganz Mensch werde,1912,429,False
__shared__,42664393-b997-5d40-93e3-4ffdf30982bb,64e881df-0501-4815-9b0c-6cf545c383b6,book,Goethes Weltanschauung,1768,442,False
__shared__,429cc3e2-508d-5c59-a760-7a028883540c,lecture:19200417b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2012,452,False
__shared__,42aa898f-da13-5227-b071-be34da43b027,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2008,445,False
__shared__,42abacb8-41a3-54e9-a6ee-9c7885e18c0e,lecture:19200410b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,1892,426,False
__shared__,42c0db79-592a-5349-b43d-d711d00e0267,lecture:19200728,book,Soziale Ideen.,2043,478,False
__shared__,42dbc190-a447-5373-8200-e9ffbeb265ff,lecture:19200609b,book,Soziale Ideen.,1826,429,False
__shared__,42e4a942-9853-5911-a5fd-4f787fec1ea8,lecture:19200830,book,Soziale Ideen.,2212,491,False
__shared__,42f4dc45-7190-5f15-8766-e6eff66cbe32,lecture:19201011,book,Soziale Ideen.,2133,461,False
__shared__,42facaf5-5a34-5bbc-8b4d-400a5e33a22a,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,1702,401,False
__shared__,430213a3-1e7b-5fd3-b94e-5c8b30c0f927,lecture:19200903,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,1886,461,False
__shared__,43157a30-f900-56b3-b39b-256074b9b60c,lecture:19200409b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2010,466,False
__shared__,432ed2db-6e90-53d1-81f5-eeafcfe5f4e4,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1798,407,False
__shared__,432ef1a7-6721-5ae8-a24d-1af246285c6b,36371313-0400-4c90-9656-67d54052cf89,book,Julian Assange in his own words,1674,410,False
__shared__,435f33f3-e070-527f-9c14-66547b30bd07,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,2030,447,False
__shared__,436ad369-86ff-58c2-a505-9131143b6829,lecture:19191106,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,1972,457,False
__shared__,437e761c-0d39-5beb-ba8d-60053350a85b,lecture:19190616,book,Neugestaltung des sozialen Organismus,1737,403,False
__shared__,43bcb3da-b91a-5870-9989-1521ddaf9ac7,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1902,457,False
__shared__,43c4d56b-c9c8-5a00-8e2a-3e57aaf5fac2,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,2082,455,False
__shared__,43ca1b46-4132-5121-a620-0138dd4386cf,lecture:19190423a,book,Neugestaltung des sozialen Organismus,2035,449,False
__shared__,43cb514f-0525-5613-867d-c2b8c6228643,lecture:19190830c,book,Erziehungskunst. Seminarbesprechungen und Lehrplanvorträge,1837,423,False
__shared__,43d4043b-4c69-5bf8-aca8-c1f2c655fd41,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1439,413,False
__shared__,43d7a3e5-0608-528a-9bc2-ad9309366efb,64e881df-0501-4815-9b0c-6cf545c383b6,book,Goethes Weltanschauung,1641,422,False
__shared__,43f0d061-de58-5cf9-9c8b-8c9a1f0ae49c,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1900,456,False
__shared__,440246b2-e28d-5f99-83bf-3a15d7a85ad2,lecture:19201007b,book,Soziale Ideen.,2299,510,False
__shared__,440e8373-e0b9-524c-84a9-da574ce2a03f,lecture:19190311,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,1883,424,False
__shared__,445cfa4d-6846-52ad-af73-207ec86715d0,lecture:19190827b,book,Erziehungskunst. Methodisch-Didaktisches,2154,491,False
__shared__,445e0bfe-6f5a-52f7-a384-b756d2cf79f8,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1758,408,False
__shared__,4476d464-d15b-517f-b332-c4bc49e51f7a,lecture:19200324b,book,Fachwissenschaften und Anthroposophie,1976,446,False
__shared__,4484b978-e059-5f3f-b7d5-94647272651e,lecture:19190225,book,Die soziale Frage,2224,490,False
__shared__,448d3e6a-ff8f-5d89-a795-0100bb3d6348,lecture:19190425,book,Neugestaltung des sozialen Organismus,2240,499,False
__shared__,44c470ea-dae1-5a03-a0a6-a5b88c61a12c,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1958,466,False
__shared__,44c86e29-05ba-59d7-9b63-36094b974f3c,lecture:19190902b,book,Erziehungskunst. Methodisch-Didaktisches,1930,501,False
__shared__,44ecb041-5029-5226-bd8a-2e7b0745b7ac,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,1853,411,False
__shared__,45129803-4d3d-5fca-bda9-22e03d2d18e0,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1654,445,False
__shared__,45213498-9f3c-598d-a68d-2b77e9b3a2df,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1577,401,False
__shared__,4529871c-9332-549b-a620-d9e4e7aae320,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,1984,476,False
__shared__,457e7965-4ea6-57b8-99ab-0694e44583b4,lecture:19210407a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,1797,419,False
__shared__,458b143f-205c-559a-80c2-076d83ae19eb,lecture:19140120b,book,Der menschliche und der kosmische Gedanke,2122,482,False
__shared__,45f89913-3b4a-54ac-a161-164a056b58b6,lecture:19220409,book,Damit der Mensch ganz Mensch werde,1951,469,False
__shared__,46048075-1854-57f5-8fa4-7130cd89bc91,lecture:19200424b,book,Entsprechungen zwischen Mikrokosmos und Makrokosmos. Der Mensch — eine Hieroglyphe des Weltenalls.,2087,478,False
__shared__,46164b40-b01e-5a8d-a4b1-8b3d28612ba9,lecture:19190902c,book,Erziehungskunst. Seminarbesprechungen und Lehrplanvorträge,1830,437,False
__shared__,461c30ef-0336-5dee-8b79-45fbeca3b255,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1943,466,False
__shared__,462e603c-53f2-58a8-9263-73f0d6fe0e15,lecture:19190821b,book,Erziehungskunst. Methodisch-Didaktisches,1719,408,False
__shared__,465ddf8f-d73c-52d0-b993-0003ccf6ea6c,lecture:19210114b,book,Fachwissenschaften und Anthroposophie,2173,474,False
__shared__,46845809-409f-5170-b43a-0b1056d2870b,lecture:19190730,book,Soziale Ideen.,2173,512,False
__shared__,46a0ea87-197b-512f-8946-28d9e1b654ad,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,2071,459,False
__shared__,46d2aa93-7151-55a0-9c89-c35611b9d8ab,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,1829,451,False
__shared__,46d54326-6a94-5b8c-a62a-6adcd1aa8a11,lecture:19191026,book,Soziale Zukunft,1927,413,False
__shared__,46edc6cc-9e36-54e7-9116-04c94eab55b4,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1953,453,False
__shared__,46febfb0-0b3c-525a-82e0-0edbc5ea30b5,lecture:19190717,book,Betriebsräte und Sozialisierung,2122,487,False
__shared__,470f0585-ee88-5421-8155-a94fb4f03277,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2070,479,False
__shared__,472c4b4f-ca7a-54cb-ac97-57c16788cbbf,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,1580,414,False
__shared__,473a99e6-0721-5276-9832-0cc02aa2f5ab,lecture:19190528,book,Betriebsräte und Sozialisierung,2017,434,False
__shared__,4740f0ca-d717-5b13-9b87-df14c511a55d,lecture:19200303b,book,Soziale Ideen.,1929,405,False
__shared__,474470e0-fb9a-5b93-a0d2-9b3efc3ae202,lecture:19190825b,book,Erziehungskunst. Methodisch-Didaktisches,2218,503,False
__shared__,4746fab7-f61d-5404-95bd-a311cbd5e176,47b137d3-f414-406f-b142-ed72c7e8989c,book,Einleitungen zu Goethes Naturwissenschaftlichen Schriften,1782,451,False
__shared__,4769e2cc-0ef5-5ac4-bdfb-c92bc4c32ded,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1817,476,False
__shared__,479009f1-90e3-5f48-8173-4306f1f70bf7,lecture:19210403a,book,Die befruchtende Wirkung der Anthroposophie auf die Fachwissenschaften,1986,461,False
__shared__,47980ef9-bce2-5bac-9d1b-6e67530e1688,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,1864,462,False
__shared__,47a321a7-6c57-508b-a92d-dc038195d1a1,lecture:19191028,book,Soziale Zukunft,1932,447,False
__shared__,47cfd705-ee23-5a46-9812-b3cf48ab0acc,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,2138,507,False
__shared__,47edf079-e292-5237-98c2-65d472d41976,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1906,476,False
__shared__,47fa53d7-0bc2-5fa1-ae07-0c8a09c91e19,lecture:19191025,book,Soziale Zukunft,2007,481,False
__shared__,4804ea20-55ad-569d-b964-2554823cf5d9,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,1812,468,False
__shared__,481c78d5-301d-5ad7-be71-553639ac5fa8,lecture:19201005,book,Soziale Ideen.,2047,466,False
__shared__,481f2d7d-ad1e-54df-a51a-c68b515eee35,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1731,423,False
__shared__,482f6c4a-cee7-5f69-a96a-664a6f8ad822,lecture:19200920,book,Die Krisis der Gegenwart und der Weg zu gesundem Denken,1695,422,False
__shared__,487405d3-6dba-5812-8b8a-53a258b4de4f,lecture:19191020,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,2229,498,False
__shared__,488ef325-89d2-5394-b604-2750d006395b,3b38df84-e9bc-4e70-9032-d3fa65517cfd,book,Aufsätze über die Dreigliederung des sozialen Organismus und zur Zeitlage,1834,408,False
__shared__,489e35ef-9039-5d5a-a74e-495ebb562d02,lecture:19200915b,book,Soziale Ideen.,1938,442,False
__shared__,48a590f6-adfc-5b88-9a06-2148193ea042,lecture:19190828b,book,Erziehungskunst. Methodisch-Didaktisches,1985,505,False
__shared__,48bc8d80-2284-5afc-8c8a-91b0b9e26f33,4b8e4c2a-3f1b-4d2e-9c4a-8e4f4b2c3a1d,book,Die Philosophie der Freiheit,2090,466,False
__shared__,48c253d6-d538-52fe-9e3f-4da917911a5d,f78a79d5-8e8f-435e-bb58-ef6577312f57,book,Lucifer-Gnosis. Grundlegende Aufsätze zur Anthroposophie und Berichte aus,2070,487,False
__shared__,48ccf876-cbf2-5ea5-96a4-c676b037dfaf,lecture:19200904a,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,1943,420,False
__shared__,48e259fa-1dce-570c-a8eb-3fd127dbadb3,64e881df-0501-4815-9b0c-6cf545c383b6,book,Goethes Weltanschauung,1739,421,False
__shared__,48fa8378-488c-5671-88c6-e40364183ffa,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2150,474,False
__shared__,48ff068b-c583-568f-80ee-ab22befb17e2,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,1820,438,False
__shared__,49082293-c4ba-5796-8f18-365223c1c7d1,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,2007,485,False
__shared__,4924d29a-cb31-5ce7-9320-6891aa179544,c2a4e407-cdf7-4802-be84-010cc485ef00,book,Methodische Grundlagen der Anthroposophie,1751,424,False
__shared__,49252cb1-c8bd-54f6-a698-c67659e88c48,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1644,404,False
__shared__,495fc2f1-6d8f-50db-998e-a8f661ea44be,d64fa532-6040-4fc2-9c43-ed4e5368bb92,book,Die Rätsel der Philosophie,1909,448,False
__shared__,497829e8-459e-5d67-9295-ca045966823b,lecture:19200828,book,Geisteswissenschaft als Erkenntnis der Grundimpulse sozialer Gestaltung,2151,500,False
__shared__,4995640f-5223-5bbd-ac8c-5acf9c9d4ae7,lecture:19191110,book,Die Befreiung des Menschenwesens als Grundlage für eine soziale Neugestaltung.,2137,508,False
__shared__,49a716a6-cc7d-5338-af37-5a9db737cad2,64e881df-0501-4815-9b0c-6cf545c383b6,book,Goethes Weltanschauung,1758,447,False
__shared__,49d7b388-b23d-543d-ab75-1158be4c2173,lecture:19190826a,book,Allgemeine Menschenkunde als Grundlage der Pädagogik,1866,467,False
__shared__,49e9e43f-212d-5424-8a6f-4e63d37d8a48,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,2052,500,False
__shared__,4a1345c8-adfb-5284-87a4-8a7feb2d4507,f3b36ec2-031d-4715-ad66-dfc7f43cc491,book,Cypherpunks,1883,433,False
__shared__,4a3affc7-a284-5688-8d14-74931605a1b1,lecture:19220731b,book,Nationalökonomischer Kurs.,2114,473,False
__shared__,4a64afd4-3c2b-55cd-bef6-9bdc3860744a,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,2070,454,False
__shared__,4a6a32bc-972e-58ca-b496-349ab6789923,f287d43a-5108-4e0c-baa8-5e7d3badfef7,book,Gesammelte Aufsätze zur Kultur- und Zeitgeschichte,1905,437,False
__shared__,4a79906e-8054-5ecc-9d10-31c18bd6bff8,lecture:19200401b,book,Fachwissenschaften und Anthroposophie,1912,438,False
__shared__,4a7bb81b-366c-5b92-be1e-d4887932ec5a,lecture:19220410,book,Damit der Mensch ganz Mensch werde,1869,420,False
__shared__,4a876f61-e9fe-5727-b9a6-4a820aae6220,908fc041-096e-4440-8593-b3267b712bf5,book,Die Wahrheit als Gesamtumfang aller Weltansichten,1763,446,False
__shared__,4a8c3c2b-b304-5711-aa38-70628d93837f,lecture:19190210,book,Die soziale Frage,2195,488,False
__shared__,4abd8aec-caf9-53d6-870d-72dbab9fa286,f8e6c475-a0e5-4081-b265-61a7536a183e,book,Die Kernpunkte der sozialen Frage,1779,409,False
__shared__,4ad27a7a-cd56-578d-831f-50022a29c05e,7758c53c-72bd-41f1-ae51-843eb2a0f718,book,Various Interviews and Articles,1857,480,False
